url,city,state,street_address,zipcode,bed,bath,sqft,lotsize,price,property_type,hoa_monthly,price_per_sqft,parking_space,year,median_home_price,median_selling_price,mhp_per_sqft,school_district,broker
/realestateandhomes-detail/9-Roman-Eagle-Ct_Pleasanton_CA_94566_M23025-27391,pleasanton,CA,9 roman eagle ct,94566,4.0,3.0,2894.0,0.59,2500000.0,single family,43.0,864.0,3 ,1987.0,,,,pleasanton (925) 462-5500,compass
/realestateandhomes-detail/4738-Woodthrush-Ct_Pleasanton_CA_94566_M17885-92778,pleasanton,CA,4738 woodthrush ct,94566,4.0,3.0,1800.0,7288.0,1849000.0,single family,,1027.0,2 ,1970.0,,,,-,-
/realestateandhomes-detail/3193-Chardonnay-Dr_Pleasanton_CA_94566_M91554-72232,pleasanton,CA,3193 chardonnay dr,94566,4.0,3.0,2645.0,0.3,1775000.0,single family,,671.0,3 ,1979.0,1512000.0,1430000.0,839.0,-,-
/realestateandhomes-detail/409-Neal-St_Pleasanton_CA_94566_M26383-61766,pleasanton,CA,409 neal st,94566,3.0,2.5,2262.0,9121.0,1850000.0,single family,,818.0,3 ,1988.0,1224000.0,,739.0,pleasanton (925) 462-5500,-
/realestateandhomes-detail/4471-Linda-Way_Pleasanton_CA_94566_M26787-58048,pleasanton,CA,4471 linda way,94566,4.0,3.0,2357.0,8800.0,1899000.0,single family,,806.0,2 ,1957.0,1600000.0,1570000.0,841.0,-,-
/realestateandhomes-detail/3828-Keneland-Way_Pleasanton_CA_94588_M15237-43724,pleasanton,CA,3828 keneland way,94588,4.0,2.5,1541.0,1050.0,875000.0,townhome,225.0,568.0,,1980.0,1738000.0,1450000.0,792.0,pleasanton unified,-
/realestateandhomes-detail/4649-Denker-Dr_Pleasanton_CA_94588_M10006-04423,pleasanton,CA,4649 denker dr,94588,3.0,2.5,1918.0,6200.0,1444000.0,single family,,753.0,2 ,1968.0,1489000.0,1549500.0,885.0,-,-
/realestateandhomes-detail/4380-Dorman-Ct_Pleasanton_CA_94588_M10219-20542,pleasanton,CA,4380 dorman ct,94588,3.0,2.0,1378.0,0.23,1298999.0,single family,,943.0,2 ,1968.0,1489000.0,1549500.0,885.0,pleasanton unified,intero real estate services
/realestateandhomes-detail/2021-Gana-Ct_San-Jose_CA_95148_M22158-74720,san-jose,CA,2021 gana ct,95148,3.0,2.0,1106.0,8743.0,748000.0,single family,,676.0,2 ,1975.0,,,,east side union high,-
/realestateandhomes-detail/2585-Sierra-Vista-Ct_San-Jose_CA_95116_M23357-60480,san-jose,CA,2585 sierra vista ct,95116,4.0,2.5,1531.0,6016.0,899900.0,single family,,588.0,2 ,1978.0,,,,east side union high,-
/realestateandhomes-detail/1912-Sumatra-Ave_San-Jose_CA_95122_M10822-45972,san-jose,CA,1912 sumatra ave,95122,3.0,2.0,1040.0,5315.0,799900.0,single family,,769.0,2 ,1959.0,884499.0,,763.0,east side union high,-
/realestateandhomes-detail/1565-Willowdale-Dr_San-Jose_CA_95118_M17122-77294,san-jose,CA,1565 willowdale dr,95118,3.0,2.0,1180.0,6528.0,1020000.0,single family,,864.0,1 ,1958.0,1574975.0,1542500.0,1009.0,san jose unified,-
/realestateandhomes-detail/1451-Sunny-Ct_San-Jose_CA_95116_M28824-03218,san-jose,CA,1451 sunny ct,95116,4.0,2.5,2196.0,4398.0,1150000.0,single family,135.0,524.0,2 ,2006.0,,,,east side union high,-
/realestateandhomes-detail/419-Pamlar-Ave_San-Jose_CA_95128_M19979-04297,san-jose,CA,419 pamlar ave,95128,2.0,1.5,1553.0,9180.0,1499000.0,single family,,965.0,2 ,1947.0,,,,-,-
/realestateandhomes-detail/240-Giddings-Ct_San-Jose_CA_95139_M19510-17443,san-jose,CA,240 giddings ct,95139,5.0,3.0,2677.0,6599.0,1699000.0,single family,,635.0,2 ,1977.0,1600000.0,,681.0,morgan hill unified,century 21 real estate alliance
/realestateandhomes-detail/410-Grey-Ghost-Ave_San-Jose_CA_95111_M13644-64103,san-jose,CA,410 grey ghost ave,95111,4.0,2.0,1403.0,8092.0,850000.0,single family,,606.0,2 ,1964.0,899888.0,,577.0,east side union high,-
/realestateandhomes-detail/4088-Victoria-Park-Dr_San-Jose_CA_95136_M19075-31237,san-jose,CA,4088 victoria park dr,95136,4.0,2.0,2084.0,6129.0,1398000.0,single family,,671.0,2 ,1970.0,1247000.0,1175000.0,826.0,-,compass
/realestateandhomes-detail/1154-Angmar-Ct_San-Jose_CA_95121_M18965-31487,san-jose,CA,1154 angmar ct,95121,3.0,2.0,1722.0,6185.0,1299000.0,single family,,754.0,,1977.0,1189000.0,1100000.0,755.0,east side union high,-
/realestateandhomes-detail/3459-Lisbon-Dr_San-Jose_CA_95132_M29488-24426,san-jose,CA,3459 lisbon dr,95132,4.0,2.5,1786.0,6009.0,1748000.0,single family,,979.0,2 ,1972.0,1559000.0,1360000.0,869.0,-,-
/realestateandhomes-detail/14670-E-Hills-Dr_San-Jose_CA_95127_M26465-35695,san-jose,CA,14670 e hills dr,95127,4.0,2.0,1566.0,6000.0,1099000.0,single family,,702.0,2 ,1960.0,954250.0,888800.0,698.0,east side union high,-
/realestateandhomes-detail/2094-Mendota-Way_San-Jose_CA_95122_M19526-03432,san-jose,CA,2094 mendota way,95122,3.0,2.0,1232.0,5601.0,929000.0,single family,,754.0,2 ,1962.0,949888.0,,732.0,east side union high,-
/realestateandhomes-detail/636-Kotake-Ct_San-Jose_CA_95127_M11906-72195,san-jose,CA,636 kotake ct,95127,4.0,2.0,2475.0,0.24,1575000.0,single family,,636.0,2 ,1981.0,,,,-,-
/realestateandhomes-detail/1391-Dahlia-Loop_San-Jose_CA_95126_M10656-48106,san-jose,CA,1391 dahlia loop,95126,3.0,2.5,1246.0,1876.0,1125000.0,single family,215.0,903.0,2 ,2006.0,959999.0,951500.0,772.0,-,intero real estate services
/realestateandhomes-detail/1463-Willowmont-Ave_San-Jose_CA_95118_M28700-32851,san-jose,CA,1463 willowmont ave,95118,3.0,2.0,1198.0,6350.0,1099000.0,single family,,917.0,2 ,1961.0,1574975.0,1542500.0,1009.0,san jose unified,-
/realestateandhomes-detail/1462-Willowmont-Ave_San-Jose_CA_95118_M13813-96140,san-jose,CA,1462 willowmont ave,95118,4.0,3.0,1713.0,6800.0,1589000.0,single family,,928.0,2 ,1961.0,1574975.0,1542500.0,1009.0,-,sereno
/realestateandhomes-detail/1103-Dinkel-Ct_San-Jose_CA_95118_M27045-58768,san-jose,CA,1103 dinkel ct,95118,3.0,2.5,1619.0,2102.0,949000.0,townhome,381.0,586.0,2 ,1981.0,,,,-,wunderlich realty
/realestateandhomes-detail/1151-Lockhaven-Way_San-Jose_CA_95129_M22268-03088,san-jose,CA,1151 lockhaven way,95129,3.0,2.0,1332.0,6096.0,1699000.0,single family,,1276.0,2 ,1963.0,1863000.0,2375000.0,1230.0,fremont union high,compass
/realestateandhomes-detail/3753-Caravella-Dr_San-Jose_CA_95117_M12596-56529,san-jose,CA,3753 caravella dr,95117,4.0,2.5,1937.0,6000.0,2099888.0,single family,,1084.0,2 ,1973.0,1899999.0,,997.0,campbell union high,-
/realestateandhomes-detail/391-Lassenpark-Cir_San-Jose_CA_95136_M20384-35121,san-jose,CA,391 lassenpark cir,95136,5.0,3.0,2236.0,5638.0,1299000.0,single family,,581.0,2 ,1971.0,1247000.0,1175000.0,826.0,-,intero real estate services
/realestateandhomes-detail/472-Baltic-Way_San-Jose_CA_95111_M24021-39348,san-jose,CA,472 baltic way,95111,4.0,2.0,1230.0,5649.0,898888.0,single family,,731.0,2 ,1959.0,,,,-,-
/realestateandhomes-detail/539-Jackie-Dr_San-Jose_CA_95111_M17406-42974,san-jose,CA,539 jackie dr,95111,4.0,2.0,1241.0,5230.0,1099950.0,single family,,886.0,2 ,1960.0,975000.0,,785.0,east side union high,-
/realestateandhomes-detail/3703-Victorian-Pines-Pl_San-Jose_CA_95117_M17072-89956,san-jose,CA,3703 victorian pines pl,95117,2.0,2.5,1468.0,825.0,995000.0,townhome,420.0,678.0,2 ,1987.0,,,,-,redfin
/realestateandhomes-detail/847-Clarkston-Dr_San-Jose_CA_95136_M17136-22017,san-jose,CA,847 clarkston dr,95136,5.0,2.5,2112.0,7207.0,1598000.0,single family,,757.0,2 ,1966.0,1560000.0,,809.0,-,compass
/realestateandhomes-detail/10431-Observatory-Dr_San-Jose_CA_95127_M92372-39905,san-jose,CA,10431 observatory dr,95127,3.0,2.0,1888.0,0.3,1598000.0,single family,,846.0,,1955.0,954250.0,888800.0,698.0,east side union high,intero real estate services
/realestateandhomes-detail/1310-Cordelia-Ave_San-Jose_CA_95129_M27236-38930,san-jose,CA,1310 cordelia ave,95129,4.0,2.5,2089.0,8935.0,2398000.0,single family,,1148.0,2 ,1960.0,2150000.0,2137500.0,1340.0,-,-
/realestateandhomes-detail/355-S-15th-St_San-Jose_CA_95112_M14285-92493,san-jose,CA,355 s 15th st,95112,3.0,1.5,1740.0,6425.0,1450000.0,single family,,833.0,2 ,1909.0,995000.0,925000.0,712.0,-,-
/realestateandhomes-detail/2649-Corde-Terra-Cir_San-Jose_CA_95111_M13656-71135,san-jose,CA,2649 corde terra cir,95111,3.0,2.5,1650.0,1481.0,997000.0,single family,180.0,604.0,2 ,2007.0,998000.0,1032500.0,678.0,-,-
/realestateandhomes-detail/1423-Forrestal-Ave_San-Jose_CA_95110_M16715-31098,san-jose,CA,1423 forrestal ave,95110,5.0,3.0,2226.0,5000.0,1280000.0,single family,,575.0,1 ,1947.0,998944.0,,836.0,san jose unified,-
/realestateandhomes-detail/948-Paula-St_San-Jose_CA_95126_M26319-78010,san-jose,CA,948 paula st,95126,2.0,1.5,1384.0,6492.0,1598888.0,single family,,1155.0,,1900.0,,,,-,-
/realestateandhomes-detail/1964-Harmil-Way_San-Jose_CA_95125_M11592-40558,san-jose,CA,1964 harmil way,95125,4.0,2.0,1801.0,5769.0,2000000.0,single family,,1110.0,2 ,1948.0,1699000.0,1537500.0,972.0,san jose unified,-
/realestateandhomes-detail/5866-Moraga-Ave_San-Jose_CA_95123_M17348-04817,san-jose,CA,5866 moraga ave,95123,4.0,2.0,1491.0,6094.0,1345000.0,single family,,902.0,2 ,1971.0,,,,san jose unified,compass
/realestateandhomes-detail/2946-Quimby-Rd_San-Jose_CA_95148_M11247-80933,san-jose,CA,2946 quimby rd,95148,5.0,2.5,2061.0,8814.0,1300000.0,single family,,631.0,2 ,1977.0,1450000.0,1431875.0,975.0,-,-
/realestateandhomes-detail/1330-Glen-Eyrie-Ave_San-Jose_CA_95125_M28856-58653,san-jose,CA,1330 glen eyrie ave,95125,3.0,1.5,1490.0,5997.0,1750000.0,single family,,1174.0,,1954.0,1699000.0,1537500.0,972.0,-,-
/realestateandhomes-detail/3341-Innerwick-Ln_San-Jose_CA_95121_M12136-08419,san-jose,CA,3341 innerwick ln,95121,2.0,1.5,988.0,1360.0,710000.0,townhome,444.0,719.0,2 ,1974.0,,,,-,legacy real estate & assoc.
/realestateandhomes-detail/3209-Garnet-Dr_San-Jose_CA_95117_M16461-56140,san-jose,CA,3209 garnet dr,95117,3.0,2.0,1647.0,9458.0,1698000.0,single family,,1031.0,2 ,1949.0,1640499.0,,913.0,campbell union high,-
/realestateandhomes-detail/1015-Wilsham-Dr_San-Jose_CA_95132_M18963-60901,san-jose,CA,1015 wilsham dr,95132,4.0,2.0,1762.0,6001.0,1595000.0,single family,,905.0,2 ,1970.0,1498000.0,,745.0,-,compass
/realestateandhomes-detail/1203-Whitton-Ave_San-Jose_CA_95116_M25523-37542,san-jose,CA,1203 whitton ave,95116,4.0,3.0,1674.0,5350.0,1100000.0,single family,,657.0,,1940.0,,,,san jose unified,-
/realestateandhomes-detail/999-Rawlings-Dr_San-Jose_CA_95136_M26590-41308,san-jose,CA,999 rawlings dr,95136,3.0,2.0,1192.0,6173.0,1398000.0,single family,,1173.0,2 ,1970.0,1224444.0,1260000.0,798.0,san jose unified,-
/realestateandhomes-detail/1486-Midfield-Ave_San-Jose_CA_95122_M13981-43069,san-jose,CA,1486 midfield ave,95122,3.0,3.0,1560.0,5423.0,969000.0,single family,,621.0,,1958.0,867000.0,965000.0,833.0,east side union high,intero real estate services
/realestateandhomes-detail/6225-Balderstone-Dr_San-Jose_CA_95120_M10489-87081,san-jose,CA,6225 balderstone dr,95120,4.0,3.0,2727.0,8050.0,2199000.0,single family,,806.0,2 ,1975.0,1898500.0,1975000.0,823.0,-,compass
/realestateandhomes-detail/345-Ingram-Ct_San-Jose_CA_95139_M22358-03776,san-jose,CA,345 ingram ct,95139,4.0,2.5,2137.0,0.24,1618000.0,single family,,757.0,2 ,1977.0,1600000.0,,681.0,morgan hill unified,-
/realestateandhomes-detail/5523-Thornwood-Dr_San-Jose_CA_95123_M16759-13255,san-jose,CA,5523 thornwood dr,95123,5.0,3.0,2418.0,8095.0,1300000.0,single family,,538.0,2 ,1974.0,1373500.0,,833.0,san jose unified,-
/realestateandhomes-detail/1442-Kilchoan-Ct_San-Jose_CA_95122_M23632-87417,san-jose,CA,1442 kilchoan ct,95122,3.0,2.0,1233.0,8868.0,1150777.0,single family,,933.0,2 ,1964.0,872000.0,840000.0,701.0,-,keller williams san jose gateway
/realestateandhomes-detail/3541-Columbine-Dr_San-Jose_CA_95127_M13196-62217,san-jose,CA,3541 columbine dr,95127,5.0,2.0,2006.0,6055.0,1289000.0,single family,,643.0,,1961.0,,,,east side union high,-
/realestateandhomes-detail/4510-Thousand-Oaks-Dr_San-Jose_CA_95136_M15599-48643,san-jose,CA,4510 thousand oaks dr,95136,4.0,2.0,1752.0,6025.0,1348000.0,single family,,769.0,2 ,1973.0,1395000.0,1395000.0,852.0,-,compass
/realestateandhomes-detail/5983-Prospect-Rd_San-Jose_CA_95129_M21019-39436,san-jose,CA,5983 prospect rd,95129,4.0,2.0,1687.0,6027.0,2698888.0,single family,,1600.0,2 ,1966.0,2498000.0,2650000.0,1167.0,fremont union high,-
/realestateandhomes-detail/1648-Fairlawn-Ave_San-Jose_CA_95125_M10265-28313,san-jose,CA,1648 fairlawn ave,95125,4.0,2.0,1618.0,6267.0,2250000.0,single family,,1391.0,1 ,1960.0,1890000.0,1880000.0,967.0,-,sereno
/realestateandhomes-detail/39-Cheltenham-Way_San-Jose_CA_95139_M15011-88475,san-jose,CA,39 cheltenham way,95139,3.0,2.0,1120.0,6659.0,1298800.0,single family,,1160.0,2 ,1972.0,1174950.0,1140000.0,783.0,-,intero real estate services
/realestateandhomes-detail/4215-Briarglen-Dr_San-Jose_CA_95118_M12077-51369,san-jose,CA,4215 briarglen dr,95118,4.0,2.0,1816.0,5083.0,1625000.0,single family,,895.0,2 ,1978.0,1699000.0,1575000.0,859.0,-,compass
/realestateandhomes-detail/1967-Josephine-Ave_San-Jose_CA_95124_M22552-16183,san-jose,CA,1967 josephine ave,95124,3.0,2.0,1665.0,7036.0,1350000.0,single family,,811.0,2 ,1957.0,1799999.0,1625000.0,1000.0,campbell union high,-
/realestateandhomes-detail/366-Heritage-View-Ter_San-Jose_CA_95125_M29648-41780,san-jose,CA,366 heritage view ter,95125,3.0,2.5,1776.0,1745.0,1249950.0,single family,190.0,704.0,2 ,2004.0,998000.0,1032500.0,678.0,east side union high,-
/realestateandhomes-detail/1121-Flaxwood-St_San-Jose_CA_95120_M21006-69245,san-jose,CA,1121 flaxwood st,95120,3.0,2.5,2378.0,9107.0,1895000.0,single family,,797.0,3 ,1986.0,1895000.0,,795.0,-,-
/realestateandhomes-detail/1588-Vallejo-Dr_San-Jose_CA_95130_M15634-59865,san-jose,CA,1588 vallejo dr,95130,4.0,2.0,1428.0,9061.0,1649000.0,single family,,1155.0,,1958.0,1848000.0,,1180.0,campbell union high,-
/realestateandhomes-detail/2425-Woodland-Ave_San-Jose_CA_95128_M15192-65606,san-jose,CA,2425 woodland ave,95128,3.0,2.0,1366.0,5755.0,1695000.0,single family,,1241.0,2 ,1950.0,1299900.0,1500000.0,1248.0,san jose unified,-
/realestateandhomes-detail/1872-Walnut-Grove-Ave_San-Jose_CA_95126_M14178-56753,san-jose,CA,1872 walnut grove ave,95126,3.0,2.0,1614.0,5499.0,1199000.0,single family,,743.0,2 ,1946.0,1299900.0,1500000.0,1248.0,san jose unified,-
/realestateandhomes-detail/1534-Sierraville-Ave_San-Jose_CA_95132_M21080-76944,san-jose,CA,1534 sierraville ave,95132,4.0,3.0,1907.0,6277.0,1880000.0,single family,,986.0,2 ,1970.0,,,,-,-
/realestateandhomes-detail/2046-Pollen-Ct_San-Jose_CA_95131_M28158-91734,san-jose,CA,2046 pollen ct,95131,3.0,2.0,1040.0,2113.0,789000.0,condo,314.0,759.0,2 ,1977.0,1100000.0,,754.0,-,-
/realestateandhomes-detail/4608-Royal-Grove-Ct_San-Jose_CA_95136_M23857-65078,san-jose,CA,4608 royal grove ct,95136,5.0,3.0,2533.0,9182.0,1588888.0,single family,,627.0,3 ,1975.0,1247000.0,1175000.0,826.0,santa clara,-
/realestateandhomes-detail/15825-Alta-Vista-Way_San-Jose_CA_95127_M12985-29279,san-jose,CA,15825 alta vista way,95127,3.0,2.5,2128.0,8590.0,1788000.0,single family,,840.0,2 ,1977.0,954250.0,888800.0,698.0,-,compass
/realestateandhomes-detail/3291-Floresta-Dr_San-Jose_CA_95148_M10948-58308,san-jose,CA,3291 floresta dr,95148,3.0,2.0,1648.0,6415.0,1299999.0,single family,27.0,789.0,2 ,1967.0,1289000.0,,754.0,-,-
/realestateandhomes-detail/1290-Foxwood-Dr_San-Jose_CA_95118_M28556-72165,san-jose,CA,1290 foxwood dr,95118,3.0,2.5,1533.0,2573.0,999800.0,townhome,400.0,652.0,2 ,1985.0,1399950.0,,863.0,-,coldwell banker realty
/realestateandhomes-detail/1524-Dentona-Pl_San-Jose_CA_95118_M28964-43825,san-jose,CA,1524 dentona pl,95118,4.0,2.5,2573.0,6446.0,2250000.0,single family,,874.0,2 ,2009.0,1449950.0,1415000.0,1010.0,campbell union high,century 21 real estate alliance
/realestateandhomes-detail/2359-Mount-Davidson-Dr_San-Jose_CA_95124_M17235-94769,san-jose,CA,2359 mount davidson dr,95124,3.0,2.0,1265.0,3994.0,1259000.0,single family,,995.0,2 ,1979.0,1430000.0,1212500.0,898.0,campbell union high,compass
/realestateandhomes-detail/1461-Forrestal-Ave_San-Jose_CA_95110_M16569-22849,san-jose,CA,1461 forrestal ave,95110,2.0,3.0,1475.0,5540.0,1365000.0,single family,,925.0,2 ,1955.0,998944.0,,836.0,san jose unified,intero real estate services
/realestateandhomes-detail/1420-Phelps-Ave_San-Jose_CA_95117_M23939-40840,san-jose,CA,1420 phelps ave,95117,2.0,2.0,1152.0,1440.0,949950.0,townhome,260.0,825.0,2 ,1972.0,949000.0,,734.0,campbell union high,-
/realestateandhomes-detail/1406-Almanor-Ct_San-Jose_CA_95132_M16688-23279,san-jose,CA,1406 almanor ct,95132,5.0,2.5,2002.0,6050.0,999000.0,single family,,499.0,2 ,1969.0,,,,-,-
/realestateandhomes-detail/560-N-1st-St_San-Jose_CA_95112_M29983-02225,san-jose,CA,560 n 1st st,95112,4.0,2.5,2460.0,6875.0,1888000.0,single family,,767.0,2 ,1888.0,995000.0,925000.0,712.0,-,-
/realestateandhomes-detail/955-Sunbonnet-Loop_San-Jose_CA_95125_M25502-95436,san-jose,CA,955 sunbonnet loop,95125,3.0,2.5,1949.0,3019.0,1590000.0,single family,135.0,816.0,2 ,2000.0,998000.0,1032500.0,678.0,-,redfin
/realestateandhomes-detail/1758-Vista-Glen-Dr_San-Jose_CA_95122_M12997-64130,san-jose,CA,1758 vista glen dr,95122,3.0,2.0,1094.0,6173.0,850000.0,single family,,777.0,2 ,1971.0,939990.0,,724.0,san jose unified,homesmart pv & associates
/realestateandhomes-detail/386-N-8th-St_San-Jose_CA_95112_M29886-01708,san-jose,CA,386 n 8th st,95112,3.0,2.0,1152.0,3588.0,998000.0,single family,,866.0,,1901.0,995000.0,925000.0,712.0,-,-
/realestateandhomes-detail/1850-Gunston-Way_San-Jose_CA_95124_M23376-40225,san-jose,CA,1850 gunston way,95124,4.0,3.0,1788.0,5748.0,1799000.0,single family,,1006.0,2 ,1955.0,1624500.0,,1138.0,-,sereno
/realestateandhomes-detail/7150-Rainbow-Dr-Apt-42_San-Jose_CA_95129_M14147-11892,san-jose,CA,7150 rainbow dr apt 42,95129,2.0,1.5,1050.0,435.0,699000.0,condo,571.0,666.0,,1964.0,2298000.0,2610000.0,805.0,fremont union,compass
/realestateandhomes-detail/6526-Camden-Ave_San-Jose_CA_95120_M12297-84987,san-jose,CA,6526 camden ave,95120,3.0,2.0,1940.0,6090.0,1649000.0,single family,,850.0,2 ,1965.0,1695000.0,,915.0,san jose unified,-
/realestateandhomes-detail/30-E-Julian-St-Unit-118_San-Jose_CA_95112_M10999-61816,san-jose,CA,30 e julian st unit 118,95112,2.0,2.0,1235.0,1235.0,775000.0,condo,565.0,628.0,2 ,2000.0,995000.0,925000.0,712.0,-,intero real estate services
/realestateandhomes-detail/470-S-Willard-Ave_San-Jose_CA_95126_M23983-23700,san-jose,CA,470 s willard ave,95126,2.0,2.5,997.0,527.0,685000.0,condo,225.0,687.0,1 ,1982.0,996995.0,940000.0,762.0,santa clara,-
/realestateandhomes-detail/2021-Park-Royal-Dr_San-Jose_CA_95125_M20361-11334,san-jose,CA,2021 park royal dr,95125,5.0,2.5,2624.0,9000.0,2699000.0,single family,,1029.0,2 ,1973.0,1699000.0,1537500.0,972.0,san jose unified,intero almaden
/realestateandhomes-detail/3245-Janelle-Dr_San-Jose_CA_95148_M11315-51963,san-jose,CA,3245 janelle dr,95148,3.0,2.0,1327.0,4499.0,1375000.0,single family,,1036.0,2 ,1984.0,1450000.0,1431875.0,975.0,-,-
/realestateandhomes-detail/609-Sylvandale-Ave_San-Jose_CA_95111_M24507-76476,san-jose,CA,609 sylvandale ave,95111,4.0,2.0,1241.0,5000.0,1049000.0,single family,,845.0,2 ,1959.0,,,,-,-
/realestateandhomes-detail/881-Canoas-Creek-Cir_San-Jose_CA_95136_M17004-16575,san-jose,CA,881 canoas creek cir,95136,4.0,2.5,2155.0,4163.0,1658000.0,single family,100.0,769.0,2 ,2001.0,998000.0,1032500.0,678.0,san jose unified,redfin
/realestateandhomes-detail/5088-Sutter-Creek-Cir_San-Jose_CA_95136_M26580-13606,san-jose,CA,5088 sutter creek cir,95136,2.0,1.5,988.0,436.0,639800.0,townhome,386.0,648.0,,1986.0,1169000.0,,838.0,-,intero real estate services
/realestateandhomes-detail/1431-Rosecrest-Ter_San-Jose_CA_95126_M16284-83860,san-jose,CA,1431 rosecrest ter,95126,4.0,2.5,3223.0,5369.0,2850000.0,single family,,884.0,2 ,1996.0,1198000.0,1606944.0,866.0,-,-
/realestateandhomes-detail/2736-Matthias-Ct_San-Jose_CA_95121_M15998-00456,san-jose,CA,2736 matthias ct,95121,3.0,2.0,1377.0,6075.0,1100000.0,single family,,799.0,2 ,1978.0,1200000.0,1150000.0,871.0,-,-
/realestateandhomes-detail/5928-Kyburz-Pl_San-Jose_CA_95120_M14227-27219,san-jose,CA,5928 kyburz pl,95120,4.0,2.5,2759.0,2640.0,1998000.0,townhome,870.0,724.0,2 ,1980.0,1500000.0,,611.0,-,compass
/realestateandhomes-detail/6408-Menlo-Dr_San-Jose_CA_95120_M11330-05334,san-jose,CA,6408 menlo dr,95120,4.0,2.0,1821.0,6442.0,1800000.0,single family,,988.0,2 ,1963.0,1695000.0,,915.0,-,compass
/realestateandhomes-detail/6532-Hercus-Ct_San-Jose_CA_95119_M14676-00488,san-jose,CA,6532 hercus ct,95119,4.0,2.5,2256.0,7752.0,1399000.0,single family,,620.0,2 ,1974.0,1398000.0,1370000.0,710.0,east side union high,compass
/realestateandhomes-detail/2680-Grandview-Dr_San-Jose_CA_95133_M18497-57654,san-jose,CA,2680 grandview dr,95133,4.0,2.5,2124.0,6000.0,1598888.0,single family,,753.0,2 ,1977.0,,,,-,-
/realestateandhomes-detail/3223-Maple-Leaf-Ct_San-Jose_CA_95121_M22946-01210,san-jose,CA,3223 maple leaf ct,95121,4.0,2.5,1904.0,5000.0,1399888.0,single family,,735.0,2 ,1981.0,,,,east side union high,-
/realestateandhomes-detail/14111-Buckner-Dr_San-Jose_CA_95127_M21914-32634,san-jose,CA,14111 buckner dr,95127,3.0,2.5,2109.0,0.34,1295000.0,single family,,614.0,,1953.0,954250.0,888800.0,698.0,east side union high,-
/realestateandhomes-detail/735-N-19th-St_San-Jose_CA_95112_M19157-86607,san-jose,CA,735 n 19th st,95112,3.0,2.0,1726.0,0.24,1350000.0,single family,,782.0,2 ,1949.0,995000.0,925000.0,712.0,-,-
/realestateandhomes-detail/2190-Bristolwood-Ln_San-Jose_CA_95132_M21381-89751,san-jose,CA,2190 bristolwood ln,95132,4.0,2.0,1585.0,6096.0,1199000.0,single family,,756.0,2 ,1964.0,1559000.0,1360000.0,869.0,east side union high,coldwell banker realty
/realestateandhomes-detail/6201-McAbee-Rd_San-Jose_CA_95120_M29472-62405,san-jose,CA,6201 mcabee rd,95120,3.0,2.5,2262.0,9951.0,1999999.0,single family,,884.0,2 ,1988.0,1898500.0,1975000.0,823.0,-,-
/realestateandhomes-detail/5880-Lalor-Dr_San-Jose_CA_95123_M12535-25318,san-jose,CA,5880 lalor dr,95123,3.0,2.0,1597.0,5974.0,1398000.0,single family,,875.0,2 ,1972.0,1399888.0,1282500.0,771.0,-,-
/realestateandhomes-detail/550-Hull-Ave_San-Jose_CA_95125_M14146-45584,san-jose,CA,550 hull ave,95125,3.0,2.0,1667.0,6480.0,2075000.0,single family,,1245.0,,1927.0,1300000.0,1475000.0,1085.0,san jose unified,better homes and gardens real estate j.f. finnegan realtors
/realestateandhomes-detail/2096-Sheffield-Dr_San-Jose_CA_95131_M24990-59839,san-jose,CA,2096 sheffield dr,95131,2.0,2.5,1213.0,2025.0,968000.0,townhome,150.0,798.0,2 ,2007.0,1398000.0,1260000.0,802.0,-,-
/realestateandhomes-detail/1242-N-San-Pedro-St_San-Jose_CA_95110_M29461-75395,san-jose,CA,1242 n san pedro st,95110,3.0,2.0,1291.0,5000.0,1198000.0,single family,,928.0,,1947.0,998944.0,,836.0,san jose unified,intero real estate services
/realestateandhomes-detail/5671-Sunflower-Ln_San-Jose_CA_95118_M15147-88618,san-jose,CA,5671 sunflower ln,95118,2.0,2.0,974.0,2025.0,950000.0,townhome,475.0,975.0,2 ,1973.0,,,,san jose unified,-
/realestateandhomes-detail/1417-Sierra-Creek-Way_San-Jose_CA_95132_M21057-51934,san-jose,CA,1417 sierra creek way,95132,5.0,3.0,2029.0,0.24,1998800.0,single family,,985.0,2 ,1963.0,,,,-,-
/realestateandhomes-detail/1128-Machado-Ln_San-Jose_CA_95127_M22462-65356,san-jose,CA,1128 machado ln,95127,4.0,2.5,2221.0,8400.0,1399000.0,single family,,630.0,2 ,1979.0,1298888.0,,677.0,east side union high,compass
/realestateandhomes-detail/917-Redbird-Dr_San-Jose_CA_95125_M21346-31114,san-jose,CA,917 redbird dr,95125,5.0,2.0,2162.0,6491.0,1388888.0,single family,,642.0,2 ,1957.0,1373500.0,,874.0,-,redfin
/realestateandhomes-detail/1527-Rangewood-Dr_San-Jose_CA_95138_M12583-98933,san-jose,CA,1527 rangewood dr,95138,4.0,3.0,2350.0,6000.0,2500000.0,single family,150.0,1064.0,3 ,2005.0,2658000.0,2250000.0,865.0,-,redfin
/realestateandhomes-detail/6528-Hirabayashi-Dr_San-Jose_CA_95120_M14164-00232,san-jose,CA,6528 hirabayashi dr,95120,4.0,2.5,2383.0,4633.0,1900000.0,single family,,797.0,2 ,1989.0,1998000.0,,867.0,-,compass
